Datetime,close,high,low,trade_count,open,volume,vwap,symbol
2025-04-30 23:20:00+00:00,424.0901,424.1002,424.0901,105,424.1002,1293,424.096767,MSFT
2025-04-30 23:21:00+00:00,424.51,424.7443,424.16,95,424.16,3774,424.442488,MSFT
2025-04-30 23:22:00+00:00,424.09,424.51,424.09,81,424.51,56496,424.323358,MSFT
2025-04-30 23:23:00+00:00,424.29,424.3,423.9,71,424.2,2346,424.227692,MSFT
2025-04-30 23:24:00+00:00,424.3,424.3,424.2,73,424.2,1441,424.277106,MSFT
2025-04-30 23:25:00+00:00,424.18,424.5,424.03,125,424.03,3450,424.393077,MSFT
2025-04-30 23:26:00+00:00,423.87,424.0,423.87,90,424.0,3375,423.970005,MSFT
2025-04-30 23:27:00+00:00,423.691,424.0,423.691,53,424.0,6313,423.980246,MSFT
2025-04-30 23:28:00+00:00,423.8,423.8,423.7268,75,423.8,1654,423.790195,MSFT
2025-04-30 23:29:00+00:00,423.7,423.9825,423.69,70,423.8,2031,423.772243,MSFT
2025-04-30 23:30:00+00:00,423.75,423.8699,423.5,79,423.5,2596,423.773388,MSFT
2025-04-30 23:31:00+00:00,423.7463,423.75,423.52,65,423.75,3651,423.651038,MSFT
2025-04-30 23:32:00+00:00,423.65,423.6504,423.65,68,423.6504,1335,423.650222,MSFT
2025-04-30 23:33:00+00:00,423.65,423.65,423.65,91,423.65,1063,423.65,MSFT
2025-04-30 23:34:00+00:00,423.6,423.75,423.6,122,423.7,5359,423.629634,MSFT
2025-04-30 23:35:00+00:00,423.3,423.52,423.16,131,423.52,6814,423.308474,MSFT
2025-04-30 23:36:00+00:00,423.69,423.69,423.3,112,423.3,2963,423.619834,MSFT
2025-04-30 23:37:00+00:00,423.563,424.0,423.3185,119,423.95,2324,423.857834,MSFT
2025-04-30 23:38:00+00:00,423.8,423.87,423.5101,100,423.5101,6710,423.652293,MSFT
2025-04-30 23:39:00+00:00,423.51,423.51,423.51,59,423.51,608,423.51,MSFT
2025-04-30 23:40:00+00:00,423.1,423.4969,423.01,69,423.4969,6751,423.056306,MSFT
2025-04-30 23:41:00+00:00,422.83,423.1,422.83,112,423.01,3401,422.991611,MSFT
2025-04-30 23:42:00+00:00,422.63,422.82,422.5,131,422.82,7934,422.573942,MSFT
2025-04-30 23:43:00+00:00,422.66,422.91,422.66,77,422.91,2921,422.818006,MSFT
2025-04-30 23:44:00+00:00,422.8908,422.981,422.83,75,422.83,2424,422.88177,MSFT
2025-04-30 23:45:00+00:00,422.85,422.9965,422.85,76,422.9965,2441,422.903763,MSFT
2025-04-30 23:46:00+00:00,422.55,422.86,422.55,82,422.86,3167,422.764857,MSFT
2025-04-30 23:47:00+00:00,422.7,422.85,422.63,88,422.63,1658,422.762285,MSFT
2025-04-30 23:48:00+00:00,422.76,422.7763,422.51,92,422.7763,2276,422.584425,MSFT
2025-04-30 23:49:00+00:00,422.94,422.94,422.5945,155,422.5945,6571,422.819671,MSFT
2025-04-30 23:50:00+00:00,422.39,422.87,422.3,176,422.8001,9336,422.500244,MSFT
2025-04-30 23:51:00+00:00,422.55,422.88,422.4,135,422.78,5996,422.663885,MSFT
2025-04-30 23:52:00+00:00,422.35,422.75,422.3,125,422.69,6955,422.509775,MSFT
2025-04-30 23:53:00+00:00,422.28,422.4,422.22,106,422.4,4290,422.264871,MSFT
2025-04-30 23:54:00+00:00,422.28,422.28,422.16,135,422.16,9181,422.234606,MSFT
2025-04-30 23:55:00+00:00,422.1874,422.28,422.01,104,422.28,4404,422.118823,MSFT
2025-04-30 23:56:00+00:00,422.15,422.5,421.8,228,422.07,15572,422.05895,MSFT
2025-04-30 23:57:00+00:00,422.75,422.75,422.35,148,422.35,11932,422.480313,MSFT
2025-04-30 23:58:00+00:00,422.8,422.86,422.7,129,422.85,5194,422.781906,MSFT
2025-04-30 23:59:00+00:00,422.66,423.0,422.5261,140,422.72,8753,422.674872,MSFT
2025-04-30 08:00:00+00:00,394.2,394.2,394.13,23,394.13,564,394.170339,MSFT
2025-04-30 08:01:00+00:00,394.01,394.22,394.01,79,394.22,1449,394.08,MSFT
2025-04-30 08:04:00+00:00,393.7,393.7,393.7,14,393.7,387,393.7,MSFT
2025-04-30 08:05:00+00:00,393.61,393.61,393.61,9,393.61,224,393.61,MSFT
2025-04-30 08:07:00+00:00,393.42,393.51,393.42,28,393.51,576,393.482477,MSFT
2025-04-30 08:08:00+00:00,393.42,393.42,393.42,10,393.42,433,393.42,MSFT
2025-04-30 08:09:00+00:00,393.83,393.83,393.83,18,393.83,901,393.83,MSFT
2025-04-30 08:10:00+00:00,393.91,393.91,393.91,16,393.91,300,393.91,MSFT
2025-04-30 08:11:00+00:00,394.05,394.05,394.05,18,394.05,293,394.05,MSFT
2025-04-30 08:14:00+00:00,394.01,394.03,394.01,19,394.03,646,394.02,MSFT
2025-04-30 08:15:00+00:00,394.16,394.16,394.16,28,394.16,759,394.16,MSFT
2025-04-30 08:17:00+00:00,394.48,394.48,394.48,15,394.48,604,394.48,MSFT
2025-04-30 08:18:00+00:00,394.09,394.15,394.09,12,394.15,541,394.12,MSFT
2025-04-30 08:21:00+00:00,394.2,394.2,394.2,18,394.2,487,394.2,MSFT
2025-04-30 08:24:00+00:00,394.04,394.04,394.04,19,394.04,470,394.04,MSFT
2025-04-30 08:25:00+00:00,394.0,394.0,393.99,8,393.99,610,393.997895,MSFT
2025-04-30 08:44:00+00:00,394.14,394.14,394.14,16,394.14,375,394.14,MSFT
2025-04-30 08:45:00+00:00,394.4,394.4,394.4,9,394.4,326,394.4,MSFT
2025-04-30 08:48:00+00:00,394.43,394.43,394.43,13,394.43,360,394.43,MSFT
2025-04-30 08:54:00+00:00,394.9,394.9,394.59,38,394.65,2025,394.690295,MSFT
2025-04-30 08:56:00+00:00,394.77,394.77,394.75,17,394.75,1160,394.765255,MSFT
2025-04-30 08:57:00+00:00,394.68,394.68,394.68,14,394.68,765,394.68,MSFT
2025-04-30 09:01:00+00:00,394.68,394.68,394.68,4,394.68,250,394.68,MSFT
2025-04-30 09:07:00+00:00,394.4,394.4,394.4,6,394.4,400,394.4,MSFT
2025-04-30 09:27:00+00:00,394.93,394.93,394.8,21,394.8,882,394.886667,MSFT
2025-04-30 09:37:00+00:00,394.83,394.86,394.83,4,394.86,272,394.841278,MSFT
2025-04-30 09:41:00+00:00,394.95,394.95,394.89,24,394.89,1409,394.931685,MSFT
2025-04-30 09:44:00+00:00,394.78,394.78,394.78,14,394.78,336,394.78,MSFT
2025-04-30 09:47:00+00:00,394.23,394.25,394.23,36,394.25,1031,394.24,MSFT
2025-04-30 09:53:00+00:00,394.47,394.47,394.47,2,394.47,102,394.47,MSFT
2025-04-30 09:56:00+00:00,394.27,394.27,394.27,10,394.27,371,394.27,MSFT
2025-04-30 09:58:00+00:00,394.23,394.23,394.23,8,394.23,251,394.23,MSFT
2025-04-30 10:12:00+00:00,394.34,394.34,394.34,10,394.34,332,394.34,MSFT
2025-04-30 10:30:00+00:00,394.3,394.3,394.3,25,394.3,713,394.3,MSFT
2025-04-30 10:31:00+00:00,393.65,394.1,393.65,82,394.1,2794,393.864795,MSFT
2025-04-30 10:36:00+00:00,393.99,394.01,393.99,10,394.01,745,393.995357,MSFT
2025-04-30 10:52:00+00:00,394.2,394.2,394.2,8,394.2,156,394.2,MSFT
2025-04-30 10:59:00+00:00,394.56,394.56,394.32,26,394.32,1080,394.394646,MSFT
2025-04-30 11:00:00+00:00,394.64,394.64,394.45,76,394.45,2870,394.49953,MSFT
2025-04-30 11:01:00+00:00,394.7,394.7,394.7,29,394.7,920,394.7,MSFT
2025-04-30 11:03:00+00:00,394.9,394.9,394.8,23,394.8,957,394.85479,MSFT
2025-04-30 11:04:00+00:00,395.0,395.0,395.0,78,395.0,1195,395.0,MSFT
2025-04-30 11:05:00+00:00,395.2,395.2,395.2,45,395.2,454,395.2,MSFT
2025-04-30 11:07:00+00:00,395.11,395.12,395.11,48,395.12,1635,395.114762,MSFT
2025-04-30 11:10:00+00:00,395.14,395.14,395.14,36,395.14,888,395.14,MSFT
2025-04-30 11:11:00+00:00,395.21,395.21,395.14,38,395.14,828,395.175,MSFT
2025-04-30 11:12:00+00:00,395.09,395.09,395.09,15,395.09,1248,395.09,MSFT
2025-04-30 11:14:00+00:00,395.07,395.07,395.07,56,395.07,1525,395.07,MSFT
2025-04-30 11:18:00+00:00,394.99,394.99,394.99,16,394.99,451,394.99,MSFT
2025-04-30 11:19:00+00:00,394.88,394.88,394.88,33,394.88,1047,394.88,MSFT
2025-04-30 11:23:00+00:00,394.7,394.7,394.7,5,394.7,1006,394.7,MSFT
2025-04-30 11:31:00+00:00,394.45,394.45,394.45,26,394.45,688,394.45,MSFT
2025-04-30 11:32:00+00:00,394.2,394.35,394.2,29,394.35,1585,394.223191,MSFT
2025-04-30 11:33:00+00:00,394.37,394.37,394.3,21,394.3,2065,394.362312,MSFT
2025-04-30 11:38:00+00:00,394.6,394.6,394.6,9,394.6,432,394.6,MSFT
2025-04-30 11:45:00+00:00,394.42,394.42,394.4,39,394.4,1280,394.413311,MSFT
2025-04-30 11:46:00+00:00,394.0,394.4,394.0,66,394.4,2622,394.126932,MSFT
2025-04-30 11:47:00+00:00,393.83,394.0,393.83,38,394.0,1280,393.875626,MSFT
2025-04-30 11:48:00+00:00,393.84,393.94,393.84,55,393.94,1562,393.903333,MSFT
2025-04-30 11:53:00+00:00,393.78,393.78,393.78,23,393.78,538,393.78,MSFT
2025-04-30 11:55:00+00:00,393.7,393.7,393.7,10,393.7,225,393.7,MSFT
2025-04-30 12:00:00+00:00,394.52,395.4913,393.18,674,394.9965,133837,394.278941,MSFT
2025-04-30 12:01:00+00:00,394.09,394.09,394.09,174,394.09,1332,394.09,MSFT
2025-04-30 12:03:00+00:00,393.9,393.9,393.9,32,393.9,800,393.9,MSFT
2025-04-30 12:04:00+00:00,393.57,393.62,393.57,58,393.62,1143,393.594876,MSFT
2025-04-30 12:05:00+00:00,393.67,393.67,393.67,27,393.67,949,393.67,MSFT
2025-04-30 12:06:00+00:00,393.4,393.4,393.4,22,393.4,660,393.4,MSFT
2025-04-30 12:07:00+00:00,393.4,393.61,393.4,31,393.61,1492,393.419337,MSFT
2025-04-30 12:08:00+00:00,393.4073,393.4073,393.4073,11,393.4073,311,393.4073,MSFT
2025-04-30 12:09:00+00:00,393.4,393.66,393.4,26,393.66,1791,393.594286,MSFT
2025-04-30 12:10:00+00:00,393.4013,393.4013,393.4013,29,393.4013,754,393.4013,MSFT
2025-04-30 12:11:00+00:00,393.5,393.5,393.4,34,393.43,1571,393.427,MSFT
2025-04-30 12:12:00+00:00,393.39,393.39,393.39,11,393.39,416,393.39,MSFT
2025-04-30 12:14:00+00:00,393.2,393.2,393.2,25,393.2,756,393.2,MSFT
2025-04-30 12:15:00+00:00,393.2,393.2,393.2,46,393.2,994,393.2,MSFT
2025-04-30 12:17:00+00:00,393.0,393.06,393.0,122,393.05,3717,393.040351,MSFT
2025-04-30 12:18:00+00:00,392.8,392.8,392.8,48,392.8,1380,392.8,MSFT
2025-04-30 12:21:00+00:00,392.6,392.8,392.6,77,392.8,1737,392.633098,MSFT
2025-04-30 12:23:00+00:00,392.2,392.43,392.17,67,392.43,4039,392.207439,MSFT
2025-04-30 12:25:00+00:00,392.28,392.42,392.0944,63,392.0944,2268,392.31872,MSFT
2025-04-30 12:26:00+00:00,391.99,392.2,391.98,143,392.2,6416,392.02,MSFT
2025-04-30 12:27:00+00:00,391.71,391.71,391.71,40,391.71,1230,391.71,MSFT
2025-04-30 12:28:00+00:00,391.81,391.81,391.81,46,391.81,1489,391.81,MSFT
2025-04-30 12:29:00+00:00,392.0,392.0,392.0,154,392.0,7246,392.0,MSFT
2025-04-30 12:30:00+00:00,391.93,392.0,391.85,290,392.0,11652,391.969939,MSFT
2025-04-30 12:31:00+00:00,391.5,391.92,391.5,103,391.92,3323,391.685054,MSFT
2025-04-30 12:32:00+00:00,390.52,391.39,390.48,211,391.39,9179,391.119131,MSFT
2025-04-30 12:33:00+00:00,390.74,390.74,390.74,58,390.74,1031,390.74,MSFT
2025-04-30 12:34:00+00:00,391.59,391.59,391.102,67,391.47,2455,391.517921,MSFT
2025-04-30 12:35:00+00:00,391.45,391.79,391.45,56,391.59,1430,391.638911,MSFT
2025-04-30 12:36:00+00:00,390.7,391.0,390.7,76,391.0,1730,390.925,MSFT
2025-04-30 12:37:00+00:00,390.5,390.69,390.5,65,390.69,1308,390.554286,MSFT
2025-04-30 12:38:00+00:00,390.81,390.81,390.6,39,390.67,380986,390.701703,MSFT
2025-04-30 12:40:00+00:00,390.37,390.37,390.37,74,390.37,3038,390.37,MSFT
2025-04-30 12:41:00+00:00,389.98,390.2,389.75,281,390.2,6382,390.055206,MSFT
2025-04-30 12:42:00+00:00,390.07,390.07,389.73,118,389.73,7370,389.806794,MSFT
2025-04-30 12:43:00+00:00,390.05,390.05,389.8,93,390.0,1906,389.947453,MSFT
2025-04-30 12:44:00+00:00,390.25,390.25,390.11,68,390.11,1589,390.207815,MSFT
2025-04-30 12:45:00+00:00,390.12,390.35,389.88,110,390.0,2321,390.046295,MSFT
2025-04-30 12:46:00+00:00,389.9,390.05,389.9,83,390.0,1800,389.965076,MSFT
2025-04-30 12:47:00+00:00,390.0,390.0,389.7,67,389.7434,1899,389.807041,MSFT
2025-04-30 12:48:00+00:00,389.9,389.9,389.7,91,389.7,3188,389.753901,MSFT
2025-04-30 12:49:00+00:00,389.7,389.9,389.69,105,389.75,4313,389.781386,MSFT
2025-04-30 12:50:00+00:00,389.9,389.9,389.7,77,389.78,2115,389.853128,MSFT
2025-04-30 12:51:00+00:00,389.51,389.9,389.51,93,389.9,2026,389.6775,MSFT
2025-04-30 12:52:00+00:00,389.25,389.3196,389.25,89,389.3196,1632,389.265657,MSFT
2025-04-30 12:53:00+00:00,389.88,389.88,389.51,79,389.51,5476,389.625833,MSFT
2025-04-30 12:54:00+00:00,389.9,389.9,389.79,77,389.9,2915,389.867521,MSFT
2025-04-30 12:55:00+00:00,389.9415,389.9415,389.72,40,389.88,660,389.847167,MSFT
2025-04-30 12:56:00+00:00,390.47,390.47,389.52,105,389.52,4298,389.648282,MSFT
2025-04-30 12:58:00+00:00,390.17,390.28,389.9885,35,389.9885,1511,390.235671,MSFT
2025-04-30 12:59:00+00:00,390.23,390.23,390.23,37,390.23,358,390.23,MSFT
2025-04-30 13:00:00+00:00,389.76,390.0,389.76,98,390.0,2399,389.889032,MSFT
2025-04-30 13:01:00+00:00,389.46,389.63,389.46,73,389.58,2709,389.525763,MSFT
2025-04-30 13:02:00+00:00,389.45,389.4501,389.45,43,389.4501,865,389.450018,MSFT
2025-04-30 13:03:00+00:00,390.2127,390.26,389.45,96,389.45,4097,389.89504,MSFT
2025-04-30 13:05:00+00:00,390.01,390.05,390.01,52,390.05,901,390.02,MSFT
2025-04-30 13:06:00+00:00,389.6,389.67,389.6,61,389.67,1535,389.621593,MSFT
2025-04-30 13:07:00+00:00,389.78,389.78,389.5,73,389.6,6487,389.590961,MSFT
2025-04-30 13:08:00+00:00,389.53,389.53,389.53,42,389.53,638,389.53,MSFT
2025-04-30 13:09:00+00:00,389.4,389.6,389.3,101,389.54,3237,389.46068,MSFT
2025-04-30 13:10:00+00:00,389.4,389.4,389.0815,100,389.0815,3049,389.319818,MSFT
2025-04-30 13:11:00+00:00,389.2379,389.4,389.1,90,389.4,3428,389.283547,MSFT
2025-04-30 13:12:00+00:00,389.35,389.35,389.204,155,389.204,4840,389.343166,MSFT
2025-04-30 13:13:00+00:00,388.88,389.35,388.59,246,389.35,7002,389.15921,MSFT
2025-04-30 13:14:00+00:00,389.166,389.35,388.6,118,388.61,3172,389.1642,MSFT
2025-04-30 13:15:00+00:00,389.35,389.35,389.24,92,389.34,2120,389.319012,MSFT
2025-04-30 13:16:00+00:00,389.48,389.48,389.3497,125,389.35,14141,389.456929,MSFT
2025-04-30 13:17:00+00:00,389.83,389.85,389.59,83,389.7,1281,389.764,MSFT
2025-04-30 13:18:00+00:00,389.51,389.99,389.51,122,389.9,3478,389.649649,MSFT
2025-04-30 13:19:00+00:00,389.8,389.8,389.8,69,389.8,1096,389.8,MSFT
2025-04-30 13:20:00+00:00,389.88,389.89,389.71,83,389.89,1720,389.830625,MSFT
2025-04-30 13:21:00+00:00,390.03,390.03,389.97,80,389.97,4156,389.997657,MSFT
2025-04-30 13:22:00+00:00,390.0,390.01,390.0,53,390.01,750,390.004065,MSFT
2025-04-30 13:23:00+00:00,390.59,390.59,390.1,70,390.1,3281,390.276267,MSFT
2025-04-30 13:24:00+00:00,390.2,390.4,390.2,120,390.3986,3222,390.26308,MSFT
2025-04-30 13:25:00+00:00,391.35,391.72,390.89,199,390.98,15752,391.312155,MSFT
2025-04-30 13:26:00+00:00,391.45,391.5,391.38,268,391.38,4183,391.428246,MSFT
2025-04-30 13:27:00+00:00,390.38,391.28,390.38,309,391.28,6614,390.586582,MSFT
2025-04-30 13:28:00+00:00,390.38,390.38,390.21,64,390.22,1752,390.256731,MSFT
2025-04-30 13:29:00+00:00,390.21,390.43,390.21,73,390.43,3911,390.224315,MSFT
2025-04-30 13:30:00+00:00,387.48,390.305,387.22,7543,390.21,529517,389.610866,MSFT
2025-04-30 13:31:00+00:00,386.63,387.47,386.25,2734,387.47,136947,386.859094,MSFT
2025-04-30 13:32:00+00:00,387.2,387.29,386.36,1902,386.73,103226,386.840866,MSFT
2025-04-30 13:33:00+00:00,387.28,387.6645,386.89,1409,387.115,56500,387.302208,MSFT
2025-04-30 13:34:00+00:00,387.46,387.73,386.92,1545,387.275,63458,387.411476,MSFT
2025-04-30 13:35:00+00:00,386.76,387.81,386.76,2434,387.45,101666,387.417832,MSFT
2025-04-30 13:36:00+00:00,387.1,387.24,386.445,1689,386.73,76011,386.809122,MSFT
2025-04-30 13:37:00+00:00,387.075,387.3399,386.89,1225,387.095,40957,387.078863,MSFT
2025-04-30 13:38:00+00:00,386.3032,387.3,386.25,1195,387.1,47681,386.639566,MSFT
2025-04-30 13:39:00+00:00,386.16,386.3475,385.96,1626,386.27,89242,386.182455,MSFT
2025-04-30 13:40:00+00:00,385.98,386.41,385.79,1749,386.2704,51509,386.110837,MSFT
2025-04-30 13:41:00+00:00,386.3521,386.37,385.4225,1886,385.9564,153464,385.868677,MSFT
2025-04-30 13:42:00+00:00,386.3,386.34,386.04,1040,386.264,38339,386.193509,MSFT
2025-04-30 13:43:00+00:00,386.2839,386.58,386.09,1317,386.3,78393,386.345458,MSFT
2025-04-30 13:44:00+00:00,386.97,386.97,386.305,1287,386.38,69280,386.684661,MSFT
2025-04-30 13:45:00+00:00,387.146,387.24,386.44,1157,386.945,41644,386.776946,MSFT
2025-04-30 13:46:00+00:00,386.385,387.46,386.2917,1341,387.18,48625,386.902217,MSFT
2025-04-30 13:47:00+00:00,386.835,386.885,386.3298,1020,386.3875,65093,386.692381,MSFT
2025-04-30 13:48:00+00:00,387.43,387.6,386.8,1332,386.835,69333,387.296276,MSFT
2025-04-30 13:49:00+00:00,387.79,387.85,387.25,1163,387.43,60532,387.576999,MSFT
2025-04-30 13:50:00+00:00,388.0,388.3,387.65,1318,387.79,62102,387.91289,MSFT
2025-04-30 13:51:00+00:00,387.2,388.015,387.1301,1194,388.015,54306,387.56538,MSFT
2025-04-30 13:52:00+00:00,387.2,387.38,387.04,849,387.25,33318,387.153925,MSFT
2025-04-30 13:53:00+00:00,386.845,387.2,386.77,959,387.2,32981,386.995765,MSFT
2025-04-30 13:54:00+00:00,387.02,387.1219,386.79,691,386.845,20842,386.946688,MSFT
2025-04-30 13:55:00+00:00,386.84,387.24,386.81,839,387.0715,43204,387.041243,MSFT
2025-04-30 13:56:00+00:00,385.74,386.87,385.66,1651,386.8396,72259,386.135599,MSFT
2025-04-30 13:57:00+00:00,385.34,385.75,385.28,1155,385.65,41228,385.504013,MSFT
2025-04-30 13:58:00+00:00,385.06,385.375,384.97,2773,385.375,117095,385.089539,MSFT
2025-04-30 13:59:00+00:00,385.07,385.2812,384.96,1370,385.09,66934,385.125888,MSFT
2025-04-30 14:00:00+00:00,384.81,385.41,384.44,2157,385.1,124488,384.963577,MSFT
2025-04-30 14:01:00+00:00,385.22,385.515,384.57,2742,384.94,140450,385.064678,MSFT
2025-04-30 14:02:00+00:00,385.145,385.46,384.82,2168,385.17,125450,385.185618,MSFT
2025-04-30 14:03:00+00:00,384.8,385.19,384.67,2044,385.19,104807,384.967509,MSFT
